"Class","Carbon","Double_bond","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"TG","56","4"," [M+NH4]+@10.67",707691.054467675,1624404.53028459,707691.054467675,1134041.26260503,839560.346929273,707691.054467675,932760.278094542,781553.073521248,677637.045698538,1043151.80276023,781553.073521248,1043151.80276023,1134041.26260503,1043151.80276023,932760.278094542,1624404.53028459,1043151.80276023,707691.054467675,333527.230997889,497287.806887986,497287.806887986,1258989.27548095,602758.534037015,483227.516564253,572746.335508999,1258989.27548095,677637.045698538,483227.516564253,1134041.26260503,1868490.06904269,1134041.26260503,1043151.80276023,1868490.06904269,1043151.80276023,1258989.27548095,932760.278094542,1043151.80276023,1258989.27548095,1043151.80276023,1043151.80276023,932760.278094542,1624404.53028459,1258989.27548095,1258989.27548095,497287.806887986,1624404.53028459,1258989.27548095,1624404.53028459
"TG","62","11"," [M+NH4]+@10.31",4156.4876883499,36831.9509883591,6568.74646067273,8881.26991652829,10713.8014338532,5169.20242420531,7830.0347096027,8461.29006782076,3871.3772013047,8352.8966901949,7248.00547219934,7099.42489676729,11970.1854289872,14421.4546845661,8098.19161660726,7921.04733750395,11389.5918535874,6271.41537921545,6615.97621860381,4917.30150840707,2274.48627613108,49734.025777868,4566.45164615393,2444.07630078938,5234.7527711077,8806.42203184084,12185.5819323399,6986.65352454895,28220.663034298,23994.8989578161,11633.1525248554,12371.1538903283,18166.6226030207,23285.0086005339,19565.0653679824,17674.5104604884,11970.1854289872,19282.3501521796,14953.6999839701,13013.8554366387,12185.5819323399,39263.3205847908,34344.8502303868,34344.8502303868,4851.37058862409,28820.2915305852,31044.5978948227,38237.6486797862
"TG","46","3"," [M+NH4]+@9.60",127606.714026263,73104.0557603158,127606.714026263,707691.054467675,165485.017869633,149913.812541413,149913.812541413,122669.923299236,192407.087625631,165485.017869633,208716.393441901,165485.017869633,74711.6316580016,147512.648350628,230578.728667732,216947.980412317,161088.750012994,127606.714026263,396714.381841279,238600.25151464,147512.648350628,149913.812541413,120923.941238811,130875.367426132,152762.719740033,396714.381841279,333527.230997889,67001.4355209511,127606.714026263,67001.4355209511,152762.719740033,161088.750012994,434131.974478271,134895.775914482,114985.666182594,177440.178067119,238600.25151464,62976.8967742018,130875.367426132,88449.4122228755,147512.648350628,60851.666002477,62976.8967742018,74711.6316580016,147512.648350628,34344.8502303868,65411.1871387707,120923.941238811
"TG","49","4"," [M+NH4]+@9.85",20917.2201021667,14781.3594675502,14421.4546845661,40473.1871602372,20110.2922438145,21359.6461597065,20489.9222612137,19565.0653679824,23285.0086005339,26954.2584921167,31780.529422496,31044.5978948227,19565.0653679824,26954.2584921167,35029.180799929,60851.666002477,30343.1142901674,23994.8989578161,47939.3302360704,38237.6486797862,37606.8448428336,23994.8989578161,60851.666002477,25140.6987545294,33432.963019786,42603.1113185256,39263.3205847908,7921.04733750395,20489.9222612137,16137.634013348,18520.3363245616,23285.0086005339,27466.5295318216,20917.2201021667,17289.7904010003,34344.8502303868,23285.0086005339,28820.2915305852,42603.1113185256,26384.9106305458,31780.529422496,13439.3075427741,17674.5104604884,13439.3075427741,28220.663034298,11883.0535993216,11052.2513510666,15576.6245390726
"TG","57","6"," [M+NH4]+@10.53",4387.32715422547,15290.4228561396,4387.32715422547,8031.41988129279,7181.06267139208,5351.22997895585,4658.99882366799,7921.04733750395,3968.82427597725,3582.78283814596,8253.97862949947,5078.54572133119,7099.42489676729,8098.19161660726,7347.37161177832,7099.42489676729,4266.05355737087,5894.31053216795,2668.93604567935,5677.53512080746,4851.37058862409,12371.1538903283,3178.84755895613,3757.47925791549,5003.92710488384,10713.8014338532,26954.2584921167,5003.92710488384,16137.634013348,19565.0653679824,10114.6473977691,9807.58199609661,8031.41988129279,9430.7525966114,12859.732335181,7588.59786689119,5003.92710488384,13933.4216065439,10042.6537131761,11883.0535993216,7347.37161177832,23994.8989578161,27466.5295318216,18520.3363245616,4431.89536826276,15290.4228561396,26384.9106305458,12859.732335181
"TG","54","9"," [M+NH4]+@9.57",23285.0086005339,30343.1142901674,13933.4216065439,117680.956754378,33432.963019786,24440.1162705759,23285.0086005339,19058.258001601,25840.7899752339,17289.7904010003,59201.6588274221,23994.8989578161,34344.8502303868,27466.5295318216,24440.1162705759,28820.2915305852,15290.4228561396,16137.634013348,13265.0160448372,19282.3501521796,16638.9186889241,91776.7281086178,4363.53746106577,7347.37161177832,9929.8943000495,114985.666182594,100467.2537942,10042.6537131761,60851.666002477,54129.4581072229,69043.8616110691,65411.1871387707,172072.500201358,49734.025777868,57656.0640663599,73104.0557603158,117680.956754378,40473.1871602372,67001.4355209511,31044.5978948227,165485.017869633,41464.3178917538,60851.666002477,46168.3328830869,8881.26991652829,25840.7899752339,36831.9509883591,54129.4581072229
"TG","60","6"," [M+NH4]+@10.80",22806.8163709131,69043.8616110691,19282.3501521796,65411.1871387707,25840.7899752339,20110.2922438145,47939.3302360704,41464.3178917538,28220.663034298,27466.5295318216,31044.5978948227,37606.8448428336,45075.3780566745,84833.5770545398,51163.9308922764,40473.1871602372,33432.963019786,26954.2584921167,13573.8301418147,18520.3363245616,11389.5918535874,120923.941238811,18166.6226030207,7521.65635821746,16923.0401716664,33432.963019786,54129.4581072229,12371.1538903283,84833.5770545398,57656.0640663599,54129.4581072229,47939.3302360704,100467.2537942,65411.1871387707,73104.0557603158,65411.1871387707,65411.1871387707,100467.2537942,71392.0823432206,54129.4581072229,88449.4122228755,120923.941238811,65411.1871387707,91776.7281086178,10042.6537131761,71392.0823432206,91776.7281086178,165485.017869633
"TG","46","0"," [M+NH4]+@10.30",41464.3178917538,3442.63663383301,25840.7899752339,14136.5796460737,36831.9509883591,26384.9106305458,22368.5936166911,10940.7823372663,35356.0511854785,38237.6486797862,19282.3501521796,28820.2915305852,22806.8163709131,14136.5796460737,28820.2915305852,37606.8448428336,69043.8616110691,29098.7429507766,74711.6316580016,59201.6588274221,49734.025777868,3204.28483972103,88449.4122228755,127606.714026263,71392.0823432206,12185.5819323399,16923.0401716664,14421.4546845661,8253.97862949947,8098.19161660726,1659.52222452611,4566.45164615393,3234.7581157626,6568.74646067273,3606.73631201073,11633.1525248554,4431.89536826276,5553.65304921028,4566.45164615393,7446.47496056903,3073.38796754991,3381.53356686189,3791.74057775684,5256.26325178087,84833.5770545398,6376.40094562033,3933.98877819309,3606.73631201073
"TG","54","7"," [M+Na]+@9.70",69043.8616110691,60851.666002477,73104.0557603158,71392.0823432206,104304.520528438,67001.4355209511,73104.0557603158,91776.7281086178,79213.7221080975,40473.1871602372,67001.4355209511,54129.4581072229,71392.0823432206,67001.4355209511,67001.4355209511,73104.0557603158,59201.6588274221,65411.1871387707,36018.5583491844,54129.4581072229,59201.6588274221,71392.0823432206,41464.3178917538,33432.963019786,36018.5583491844,130875.367426132,79213.7221080975,60851.666002477,71392.0823432206,147512.648350628,91776.7281086178,91776.7281086178,73104.0557603158,71392.0823432206,51163.9308922764,88449.4122228755,91776.7281086178,73104.0557603158,79213.7221080975,91776.7281086178,120923.941238811,54129.4581072229,74711.6316580016,60851.666002477,26954.2584921167,74711.6316580016,55951.1004690342,57656.0640663599
"TG","42","2"," [M+NH4]+@9.21",28820.2915305852,8461.29006782076,12185.5819323399,142201.058983506,25140.6987545294,15290.4228561396,14781.3594675502,28220.663034298,15290.4228561396,19058.258001601,22806.8163709131,20489.9222612137,10940.7823372663,117680.956754378,31044.5978948227,45075.3780566745,31780.529422496,13439.3075427741,36831.9509883591,26384.9106305458,21955.3065881794,13439.3075427741,21955.3065881794,25840.7899752339,25140.6987545294,49734.025777868,71392.0823432206,23285.0086005339,18520.3363245616,7099.42489676729,16923.0401716664,16923.0401716664,46168.3328830869,9315.48313178483,10234.0226500262,18166.6226030207,27466.5295318216,8253.97862949947,19565.0653679824,37606.8448428336,16398.9150415773,5677.53512080746,6376.40094562033,8098.19161660726,30343.1142901674,3871.3772013047,6376.40094562033,21955.3065881794
"TG","50","1"," [M+NH4]+@10.55",1868490.06904269,1258989.27548095,1868490.06904269,1043151.80276023,1624404.53028459,1258989.27548095,839560.346929273,1624404.53028459,2085781.36793071,1258989.27548095,1043151.80276023,1868490.06904269,1624404.53028459,1134041.26260503,2312439.64183552,1868490.06904269,1258989.27548095,1624404.53028459,1258989.27548095,1868490.06904269,1624404.53028459,932760.278094542,1624404.53028459,2312439.64183552,1624404.53028459,1624404.53028459,2085781.36793071,1258989.27548095,1043151.80276023,1134041.26260503,707691.054467675,1258989.27548095,839560.346929273,1624404.53028459,839560.346929273,1624404.53028459,1258989.27548095,781553.073521248,1134041.26260503,1868490.06904269,1258989.27548095,1043151.80276023,707691.054467675,1134041.26260503,1624404.53028459,1134041.26260503,1134041.26260503,839560.346929273
"TG","64","15"," [M+NH4]+@9.91",982.897086953587,7347.37161177832,671.690912655492,1333.1413460065,967.493285690812,680.550564802879,544.221336627261,411.857620228863,468.636942619916,1202.8325934515,1409.42199173385,1593.08427456051,1967.98764251771,1202.8325934515,698.43541324027,1659.52222452611,468.636942619916,1448.70921663382,1925.48406474703,468.636942619916,556.009742992647,16923.0401716664,967.493285690812,1099.35468823432,1236.73503590444,2444.07630078938,865.405251708266,492.551333941507,4315.69286789868,2954.96209743807,2526.69052478253,3178.84755895613,6986.65352454895,6615.97621860381,5677.53512080746,6018.64947411107,6271.41537921545,2384.9094953177,3871.3772013047,1659.52222452611,6112.19420364619,11286.2522497817,8881.26991652829,8352.8966901949,1160.54267482823,3968.82427597725,6615.97621860381,9430.7525966114
"TG","52","6"," [M+Na]+@9.68",84833.5770545398,51163.9308922764,104304.520528438,84833.5770545398,112487.691855353,106785.324186153,91776.7281086178,74711.6316580016,122669.923299236,60851.666002477,54129.4581072229,65411.1871387707,65411.1871387707,55951.1004690342,74711.6316580016,100467.2537942,57656.0640663599,73104.0557603158,65411.1871387707,100467.2537942,97796.0749756159,17931.284221945,47939.3302360704,51163.9308922764,57656.0640663599,112487.691855353,74711.6316580016,38237.6486797862,55951.1004690342,97796.0749756159,67001.4355209511,71392.0823432206,51163.9308922764,54129.4581072229,49734.025777868,62976.8967742018,47939.3302360704,59201.6588274221,62976.8967742018,62976.8967742018,62976.8967742018,35356.0511854785,49734.025777868,42603.1113185256,46168.3328830869,51163.9308922764,40473.1871602372,31044.5978948227
"TG","58","12"," [M+NH4]+@9.60",6212.89145658457,23994.8989578161,2763.26955216501,25840.7899752339,8806.42203184084,3548.58298124476,5256.26325178087,3968.82427597725,3512.76359261794,7588.59786689119,19565.0653679824,14781.3594675502,11746.80878921,8461.29006782076,10042.6537131761,7830.0347096027,6271.41537921545,5450.01206490267,10713.8014338532,6986.65352454895,5499.30928878379,62976.8967742018,3512.76359261794,3582.78283814596,7830.0347096027,22368.5936166911,13439.3075427741,1861.51048336748,30343.1142901674,20110.2922438145,20917.2201021667,31044.5978948227,62976.8967742018,32856.9614001071,30343.1142901674,28220.663034298,28220.663034298,21359.6461597065,35029.180799929,12859.732335181,55951.1004690342,31780.529422496,42603.1113185256,37606.8448428336,3871.3772013047,11514.8733047935,22368.5936166911,36018.5583491844
"TG","62","10"," [M+NH4]+@10.41",3414.40905155836,25140.6987545294,5113.24138632024,4955.23892055682,6827.72317715027,4156.4876883499,4523.81938229584,5351.22997895585,3234.7581157626,5450.01206490267,5351.22997895585,4315.69286789868,6737.60235618507,10114.6473977691,5256.26325178087,5553.65304921028,4315.69286789868,4809.58357481659,1763.29903418314,1310.71857019807,1841.90731019952,26384.9106305458,926.677194824214,1470.78612428839,2253.41289796525,6568.74646067273,7248.00547219934,4851.37058862409,21955.3065881794,17931.284221945,8806.42203184084,9003.97914838529,11970.1854289872,12371.1538903283,12185.5819323399,10042.6537131761,8881.26991652829,13573.8301418147,9503.48399080236,9315.48313178483,8461.29006782076,20489.9222612137,23285.0086005339,22806.8163709131,1032.09039381935,20917.2201021667,20110.2922438145,22806.8163709131
"TG","48","1"," [M+Na]+@10.13",47939.3302360704,28220.663034298,35356.0511854785,42603.1113185256,49734.025777868,51163.9308922764,38237.6486797862,34344.8502303868,49734.025777868,47939.3302360704,41464.3178917538,42603.1113185256,28220.663034298,25840.7899752339,57656.0640663599,74711.6316580016,62976.8967742018,55951.1004690342,84833.5770545398,104304.520528438,79213.7221080975,27466.5295318216,74711.6316580016,79213.7221080975,91776.7281086178,60851.666002477,37606.8448428336,13013.8554366387,35356.0511854785,38237.6486797862,27466.5295318216,33432.963019786,31044.5978948227,38237.6486797862,26384.9106305458,37606.8448428336,30343.1142901674,24440.1162705759,30343.1142901674,31780.529422496,33432.963019786,28220.663034298,26384.9106305458,26954.2584921167,79213.7221080975,25140.6987545294,24440.1162705759,19282.3501521796
"TG","48","0"," [M+Na]+@10.18",38237.6486797862,13933.4216065439,20489.9222612137,23285.0086005339,30343.1142901674,35356.0511854785,22806.8163709131,22368.5936166911,40473.1871602372,35356.0511854785,26954.2584921167,31780.529422496,23994.8989578161,24440.1162705759,33432.963019786,41464.3178917538,35356.0511854785,33432.963019786,39263.3205847908,57656.0640663599,40473.1871602372,8881.26991652829,55951.1004690342,55951.1004690342,46168.3328830869,25140.6987545294,19565.0653679824,7521.65635821746,13573.8301418147,25840.7899752339,10441.8264587194,9235.46056029495,7717.57215669645,17931.284221945,12371.1538903283,16923.0401716664,10042.6537131761,10713.8014338532,12859.732335181,15576.6245390726,11746.80878921,13265.0160448372,12859.732335181,11883.0535993216,69043.8616110691,17674.5104604884,13013.8554366387,9003.97914838529
"TG","52","0"," [M+NH4]+@11.05",161088.750012994,137574.586366284,130875.367426132,88449.4122228755,149913.812541413,104304.520528438,114985.666182594,84833.5770545398,142201.058983506,134895.775914482,114985.666182594,142201.058983506,147512.648350628,100467.2537942,106785.324186153,127606.714026263,155894.155542305,114985.666182594,238600.25151464,223228.131089919,230578.728667732,177440.178067119,172072.500201358,396714.381841279,261622.123674963,149913.812541413,149913.812541413,149913.812541413,208716.393441901,155894.155542305,122669.923299236,114985.666182594,165485.017869633,155894.155542305,152762.719740033,223228.131089919,192407.087625631,152762.719740033,142201.058983506,152762.719740033,149913.812541413,230578.728667732,134895.775914482,152762.719740033,238600.25151464,208716.393441901,177440.178067119,137574.586366284
"TG","52","2"," [M+Na]+@9.28",4014.82300635148,4658.99882366799,2651.01698708592,12859.732335181,4156.4876883499,4431.89536826276,2888.20130516259,3307.77124437562,4851.37058862409,13013.8554366387,9003.97914838529,8881.26991652829,3178.84755895613,3757.47925791549,7588.59786689119,18520.3363245616,14781.3594675502,13013.8554366387,18166.6226030207,14136.5796460737,17674.5104604884,26954.2584921167,14136.5796460737,6271.41537921545,9003.97914838529,10617.2889325545,6615.97621860381,608.179116249848,11052.2513510666,4315.69286789868,7099.42489676729,13933.4216065439,19058.258001601,18520.3363245616,15763.3687217144,16137.634013348,22806.8163709131,6568.74646067273,10114.6473977691,5234.7527711077,27466.5295318216,8806.42203184084,7248.00547219934,8461.29006782076,14953.6999839701,2792.16641440127,3582.78283814596,8031.41988129279
"TG","53","3"," [M+NH4]+@10.54",261622.123674963,261622.123674963,288542.857786893,230578.728667732,396714.381841279,333527.230997889,261622.123674963,238600.25151464,288542.857786893,249489.198769068,238600.25151464,249489.198769068,333527.230997889,223228.131089919,261622.123674963,261622.123674963,261622.123674963,396714.381841279,155894.155542305,333527.230997889,434131.974478271,216947.980412317,483227.516564253,529715.359791516,461722.822044454,707691.054467675,396714.381841279,192407.087625631,396714.381841279,677637.045698538,497287.806887986,288542.857786893,230578.728667732,223228.131089919,249489.198769068,152762.719740033,130875.367426132,396714.381841279,333527.230997889,529715.359791516,161088.750012994,483227.516564253,333527.230997889,333527.230997889,434131.974478271,529715.359791516,434131.974478271,261622.123674963
"TG","40","1"," [M+NH4]+@9.17",12859.732335181,4566.45164615393,5256.26325178087,21359.6461597065,11970.1854289872,4071.23124662213,3548.58298124476,13439.3075427741,7099.42489676729,9315.48313178483,9116.96634196858,10114.6473977691,3791.74057775684,40473.1871602372,13573.8301418147,26384.9106305458,26384.9106305458,6018.64947411107,27466.5295318216,14781.3594675502,10042.6537131761,5003.92710488384,17289.7904010003,23994.8989578161,23994.8989578161,7248.00547219934,10042.6537131761,10940.7823372663,5169.20242420531,3582.78283814596,2238.01365217653,2651.01698708592,7248.00547219934,3933.98877819309,2274.48627613108,10114.6473977691,7921.04733750395,3148.91292249763,5351.22997895585,15290.4228561396,6737.60235618507,3757.47925791549,1640.88491618403,2238.01365217653,27466.5295318216,2216.95286968574,2576.24005045038,11052.2513510666
